Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"DS Sahota, A Bansal, V Kumar","Microwave butt joining of stainless steel (SS-316L) with an SS-316L powder",2023,"Transactions of the Indian Institute of …","Springer","https://link.springer.com/article/10.1007/s12666-023-03009-w","https://scholar.google.com/scholar?cites=18045681310312644320&as_sdt=2005&sciodt=0,5&hl=en",36,"2024-05-07 15:40:50","HTML","10.1007/s12666-023-03009-w","","",,,,,1,1.00,0,3,1,"… joining of austenite stainless steel (SS-316L) with an SS-316L filler was investigated. The … The weldment exhibits an ultimate tensile strength of about 495 MPa (about 95.74% of base …","https://link.springer.com/article/10.1007/s12666-023-03009-w","https://scholar.google.com/scholar?q=related:4D4Xp4ojb_oJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
33,"HP Pydi, AP Pasupulla, S Vijayakumar…","Study on microstructure, behavior and Al₂O3 content flux A-TIG weldment of SS-316L steel",2022,"Materials Today …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214785321045892","https://scholar.google.com/scholar?cites=3298076121856298611&as_sdt=2005&sciodt=0,5&hl=en",37,"2024-05-07 15:40:50","HTML","","","",,,,,33,16.50,8,4,2,"… tensile strength of base metal at center part of HAZ was noted… stainless steel grade SS310 &SS 316L but less work is done … (MBW) joining between AISI 316L SS pair made-up by A/TIG …","https://www.sciencedirect.com/science/article/pii/S2214785321045892","https://scholar.google.com/scholar?q=related:c05xRcIexS0J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
10,"V Uralde, A Suarez, E Aldalur, F Veiga, T Ballesteros","Wall Fabrication by Direct Energy Deposition (DED) Combining Mild Steel (ER70) and Stainless Steel (SS 316L): Microstructure and Mechanical Properties",2022,"Materials","mdpi.com","https://www.mdpi.com/1996-1944/15/17/5828","https://scholar.google.com/scholar?cites=8817685424369999257&as_sdt=2005&sciodt=0,5&hl=en",38,"2024-05-07 15:40:50","HTML","","","",,,,,10,5.00,2,5,2,"… , and for SS 316L, it is around 180 HV. The average values of ultimate tensile strength (UTS) … more ER70-6 in the sample than SS 316L. This indicates an important relationship between …","https://www.mdpi.com/1996-1944/15/17/5828","https://scholar.google.com/scholar?q=related:mZ225Cy2XnoJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"K Fri, I Akhrif, A Laazizi, M El Jai, M Bensada…","Experimental investigation of the effects of processing parameters and heat treatment on SS 316L manufactured by laser powder bed fusion",2023,"Progress in Additive …","Springer","https://link.springer.com/article/10.1007/s40964-023-00538-0","https://scholar.google.com/scholar?cites=14545834474268888773&as_sdt=2005&sciodt=0,5&hl=en",39,"2024-05-07 15:40:50","HTML","10.1007/s40964-023-00538-0","","",,,,,1,1.00,0,6,1,"… Moreover, Gong [13] observed a change in ultimate tensile strength from 1237 to 978 MPa … Up to now, SLM-316L can produce fine dendritic structure, on the scale of 1 µm, which grow …","https://link.springer.com/article/10.1007/s40964-023-00538-0","https://scholar.google.com/scholar?q=related:xY5tIGMv3ckJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"C Kumar, M Das, H Vasudev","MicrostructureAssessment in LaserWeldment of SS-316L",2019,"Think India Journal","thinkindiaquarterly.org","https://thinkindiaquarterly.org/index.php/think-india/article/view/18990","",40,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,3,5,"… The tensile strength and the elongation of the weldmentsare reduced after welding. It is probably due to both the inefficient and insufficient delivery of the argon gas in the welded region …","https://thinkindiaquarterly.org/index.php/think-india/article/download/18990/13914","https://scholar.google.com/scholar?q=related:C-1WUTtkNJwJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
7,"M Modaresialam, H Roozbahani, M Alizadeh…","In-Situ monitoring and defect detection of selective laser melting process and impact of process parameters on the quality of fabricated SS 316L",2022,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9761856/","https://scholar.google.com/scholar?cites=10051799380691666663&as_sdt=2005&sciodt=0,5&hl=en",41,"2024-05-07 15:40:50","","","","",,,,,7,3.50,2,4,2,"… HARDNESS TEST Hardness and tensile strength are major factors in evaluating the mechanical characteristics of manufactured parts [49]–[51], [52]. After polishing and putting in acid, …","https://ieeexplore.ieee.org/iel7/6287639/9668973/09761856.pdf","https://scholar.google.com/scholar?q=related:50aer0cqf4sJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"D Vu","Metallurgical Characterization of SS 316L Repurposed by Wire Plus Arc Additive Manufacturing.",2023,"International Journal of Engineering &Technology …","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=22235329&AN=164795271&h=EnHTrMDGGFHtof0OUyuYIl8GPN4Qo0zdb1Ny0jVet8nernTVkMreGQ9PfRpkbvI7%2B%2Fe3wAkJ94y0OOZ5I4IlOA%3D%3D&crl=c","https://scholar.google.com/scholar?cites=13533154067257382735&as_sdt=2005&sciodt=0,5&hl=en",42,"2024-05-07 15:40:50","","","","",,,,,1,1.00,1,1,1,"… (SS) 316L repurposed by wire plus arc additive manufacturing (WAAM). The SS 316L wire is deposited on a SS 316 … The tensile strength of the interface region between the deposited …","","https://scholar.google.com/scholar?q=related:T1eCJexrz7sJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"T Rahim, MA Anjum, J Zeb, A Mohsin…","Assessment of mechanical properties, microstructure and fracture mechanism of SA-508 Gr. 3 Cl. 1/SS 316L bimetallic joint",2020,"International …","inderscienceonline.com","https://www.inderscienceonline.com/doi/abs/10.1504/IJMMP.2020.115219","",43,"2024-05-07 15:40:50","","10.1504/IJMMP.2020.115219","","",,,,,0,0.00,0,5,4,"… Ultimate tensile strength and yield strength of samples are compared in Figure 10. Ultimate tensile strength and yield strength of all the samples decreased at higher temperature …","","https://scholar.google.com/scholar?q=related:JXSOPq7egBMJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"K Benarji, AN Jinoop, Y Ravikumar, CP Paul","Single track analysis of additive manufactured SS 316L based composites using powder bed fusion",2023,"Materials Today …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214785323039585","https://scholar.google.com/scholar?cites=5471362093503178607&as_sdt=2005&sciodt=0,5&hl=en",44,"2024-05-07 15:40:50","HTML","","","",,,,,1,1.00,0,4,1,"… improved the hardness and tensile strength of the composite … The improvement in ultimate tensile strength and hardness … literature on the development of SS 316 – B4C composites …","https://www.sciencedirect.com/science/article/pii/S2214785323039585","https://scholar.google.com/scholar?q=related:b2fL5NUu7ksJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"NK Sreejith, V Satheeshkumar, M Anaz Khan…","Experimental Investigation on the Influence of Deep Cryogenic Soaking of Additive Manufactured SS 316L on Hardness and Corrosion Resistance",2024,"… Corrosion of Materials","Springer","https://link.springer.com/article/10.1007/s11085-024-10235-0","",45,"2024-05-07 15:40:50","HTML","10.1007/s11085-024-10235-0","","",,,,,0,0.00,0,4,1,"… of DCS SS 316L, such as yield strength, tensile strength, and hardness, compared to the as-printed SLM SS 316L. Further, the elongation and ductility of DCS SS 316L are slightly …","https://link.springer.com/article/10.1007/s11085-024-10235-0","https://scholar.google.com/scholar?q=related:Z2BFXO9z7noJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
8,"A Widyianto, AS Baskoro, G Kiswanto…","Effect of welding sequence and welding current on distortion, mechanical properties and metallurgical observations of orbital pipe welding on SS 316L",2021,"… -European Journal of …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3845284","https://scholar.google.com/scholar?cites=6905698370576008490&as_sdt=2005&sciodt=0,5&hl=en",46,"2024-05-07 15:40:50","","","","",,,,,8,2.67,2,4,3,"… tensile strength depends on the depth of penetration and grain size. If the depth of penetration is sufficient with fine grain size, the ultimate tensile strength … the ultimate tensile strength of …","https://www.academia.edu/download/79866231/525825.pdf","https://scholar.google.com/scholar?q=related:KkUtgBT41V8J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"YJ Huang","Effect of Dissolved-Hydrogen on SCC Behavior of Solution-Annealed 316L and 310S SS in Hot Water",2018,"","repository.kulib.kyoto-u.ac.jp","https://repository.kulib.kyoto-u.ac.jp/dspace/bitstream/2433/232397/1/yenek00370.pdf","",47,"2024-05-07 15:40:50","PDF","","","",,,,,0,0.00,0,1,6,"… 4.3 Stress-strain curves of solution-annealed (SA) 316L SS tested at 288oC with various … 4.4 Mechanical properties of SA 316L SS: UTS (ultimate tensile strength), TE (total elongation), …","https://repository.kulib.kyoto-u.ac.jp/dspace/bitstream/2433/232397/1/yenek00370.pdf","https://scholar.google.com/scholar?q=related:8yMYGTT4-d8J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
54,"RK Buddu, N Chauhan, PM Raole","Mechanical properties and microstructural investigations of TIG welded 40 mm and 60 mm thick SS 316L samples for fusion reactor vacuum vessel …",2014,"Fusion Engineering and Design","Elsevier","https://www.sciencedirect.com/science/article/pii/S0920379614006048","https://scholar.google.com/scholar?cites=12567552131581303339&as_sdt=2005&sciodt=0,5&hl=en",48,"2024-05-07 15:40:50","HTML","","","",,,,,54,5.40,18,3,10,"… Both the weld samples have exhibited higher tensile strength compared to the base metal strength. This is evident from the fact that the samples were broken in the base metal, which …","https://www.sciencedirect.com/science/article/pii/S0920379614006048","https://scholar.google.com/scholar?q=related:K1ob8xPqaK4J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
14,"LD Zardiackas, M Roach…","Comparison of Corrosion Fatigue of BioDur® 108 to 316L SS And 22Cr-13Ni-5Mn SS",2003,"… Steels for Medical …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/astm-ebooks/book/chapter-pdf/7210513/10_1520_stp11164s.pdf","https://scholar.google.com/scholar?cites=2692145625440728700&as_sdt=2005&sciodt=0,5&hl=en",49,"2024-05-07 15:40:50","","","","",,,,,14,0.67,5,3,21,"… The work hardening rate and increase in tensile strength properties for the same percentage of cold working, including both yield strength and ultimate tensile strength, of the two …","","https://scholar.google.com/scholar?q=related:fDYEyC5sXCUJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
5,"NMS Adzali, NA Azhar, Z Che Daud…","Heat Treatment of SS 316L for Automotive Applications",2020,"Materials Science …","Trans Tech Publ","https://www.scientific.net/MSF.1010.28","https://scholar.google.com/scholar?cites=6295741280660705148&as_sdt=2005&sciodt=0,5&hl=en",50,"2024-05-07 15:40:50","","","","",,,,,5,1.25,1,4,4,"… This SS 316L is the standard molybdenum-bearing grade which offers higher creep, stress … tensile strength at elevated temperatures than grade SS 316 [3]. The applications of SS 316L …","https://www.scientific.net/MSF.1010.28.pdf","https://scholar.google.com/scholar?q=related:fE-Lp1b3XlcJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
30,"A Canakcı, S Ozkaya, F Erdemir, AH Karabacak…","Effects of Fe–Al intermetallic compounds on the wear and corrosion performances of AA2024/316L SS metal/metal composites",2020,"Journal of Alloys and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925838820326001","https://scholar.google.com/scholar?cites=12978735187594636856&as_sdt=2005&sciodt=0,5&hl=en",51,"2024-05-07 15:40:50","HTML","","","",,,,,30,7.50,6,5,4,"… [1] reported that the tensile strength of AA2024 alloy increased greatly after the addition of B 4 C particles. Erdemir et al. [2] investigated the effects of SiC particles on the corrosion and …","https://www.sciencedirect.com/science/article/pii/S0925838820326001","https://scholar.google.com/scholar?q=related:OO5wiuO6HbQJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"IMW Ekaputra, GD Haryadi, RT Dewa…","The Portevin-Le Chatelier Type for 316L (N) SS at Low Deformation Rate",2023,"Key Engineering …","Trans Tech Publ","https://www.scientific.net/KEM.939.25","",52,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,4,1,"… The tensile test result for 316L(N) SS with the range of 24 to 655 … The ultimate tensile strength and yield strength decrease … However, the serrated yielding is found for 316L(N) SS at 24 …","https://www.scientific.net/KEM.939.25.pdf","https://scholar.google.com/scholar?q=related:-KDmQhFZNpEJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"S Prasad, S Pal, PS Robi","Effect of post welding heat treatment on the weld quality of micro plasma arc welded SS-316L thin sheet",2022,"Soldagem &Inspeção","SciELO Brasil","https://www.scielo.br/j/si/a/RjNwFqZmD4wqJxQVC3FhdpQ/","",53,"2024-05-07 15:40:50","HTML","","","",,,,,0,0.00,0,3,2,"… welding heat treatment of MPAWed SS-316 weldments. Therefore … SS-316L weldments. Weld bead microstructure, micro-hardness and mechanical properties (ultimate tensile strength, …","https://www.scielo.br/j/si/a/RjNwFqZmD4wqJxQVC3FhdpQ/","https://scholar.google.com/scholar?q=related:aW3C0pxrMjMJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
23,"AB Kale, P Alluri, AK Singh, SH Choi","The deformation and fracture behavior of 316L SS fabricated by SLM under mini V-bending test",2021,"International Journal of Mechanical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020740321000278","https://scholar.google.com/scholar?cites=14822268094288017401&as_sdt=2005&sciodt=0,5&hl=en",54,"2024-05-07 15:40:50","HTML","","","",,,,,23,7.67,6,4,3,"… can exert on the microstructure of 316L SS, particularly the effects of porosity… 316L SS during the SLM process. The hardness, Young's modulus, and ultimate tensile strength of 316L SS …","https://www.sciencedirect.com/science/article/pii/S0020740321000278","https://scholar.google.com/scholar?q=related:-bekzUxGs80J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"J Nakrani, A Shrivastava","Mechanical and Microstructural Anisotropy of Additively Manufactured Ss 316l: Experimental and Numerical Investigation",,"papers.ssrn.com","","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4669725","",55,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,2,,"… Previously, the SS 316L from WAAM is reported to comprise … The tensile strength of WAAM deposited SS 316L was … during WAAM of SS 316L led to better ultimate tensile strength (UTS) …","","https://scholar.google.com/scholar?q=related:_t4IMgZpwhMJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"C Kumar, M Das","Exploration of Parametric Effect on Fiber Laser Weldments of SS-316L by Response Surface Method",2021,"Journal of Materials Engineering and Performance","Springer","https://link.springer.com/article/10.1007/s11665-021-05761-w","",56,"2024-05-07 15:40:50","HTML","10.1007/s11665-021-05761-w","","",,,,,0,0.00,0,2,3,"… fusion zone area, and tensile strength of weldments is studied … The tensile strength increases with an increase in both beam … weld defects, and acceptable tensile strength of weldments. …","https://link.springer.com/article/10.1007/s11665-021-05761-w","https://scholar.google.com/scholar?q=related:F9dgCqx2Wj0J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
17,"R Tongsri, S Asavavisithchai…","Effect of powder mixture conditions on mechanical properties of sintered Al2O3-SS 316L composites under vacuum atmosphere",2007,"Journal of Metals …","jmmm.material.chula.ac.th","http://www.jmmm.material.chula.ac.th/index.php/jmmm/article/view/276","https://scholar.google.com/scholar?cites=11761386226518312307&as_sdt=2005&sciodt=0,5&hl=en",57,"2024-05-07 15:40:50","","","","",,,,,17,1.00,6,3,17,"… -metal cohesion, leading to lower tensile strength and elongation as well as … tensile strength. Furthermore, coarser size of Al2O3 particles addition resulted in the lower tensile strength. …","https://www.jmmm.material.chula.ac.th/index.php/jmmm/article/download/276/319","https://scholar.google.com/scholar?q=related:c8XLYXXWOKMJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"E Amar, V Popov, VM Sharma, S Andreev Batat…","Response Surface Methodology (RSM) Approach for Optimizing the Processing Parameters of 316L SS in Directed Energy Deposition",2023,"Materials","mdpi.com","https://www.mdpi.com/1996-1944/16/23/7253","https://scholar.google.com/scholar?cites=13173626040769742293&as_sdt=2005&sciodt=0,5&hl=en",58,"2024-05-07 15:40:50","HTML","","","",,,,,2,2.00,0,5,1,"… It was also reported that DED-processed 316L SS exhibited higher microhardness than PBF… -processed 316L SS displayed higher elongation, the same ultimate tensile strength (UTS), …","https://www.mdpi.com/1996-1944/16/23/7253","https://scholar.google.com/scholar?q=related:1YXqUxYf0rYJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
6,"ZL An, T Chen, DL Cheng, TH Chen…","Statistical analysis and prediction on tensile strength of 316L-SS joints at high temperature based on Weibull distribution",2017,"IOP Conference Series …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1757-899X/281/1/012062/meta","https://scholar.google.com/scholar?cites=11600075206342695048&as_sdt=2005&sciodt=0,5&hl=en",59,"2024-05-07 15:40:50","","10.1088/1757-899X/281/1/012062","","",,,,,6,0.86,1,5,7,"… In this work, the prediction on average tensile strength of 316L stainless steel is statistically analyzed by Weibull distribution method. Direct diffusion bonding of 316L-SS was performed …","https://iopscience.iop.org/article/10.1088/1757-899X/281/1/012062/pdf","https://scholar.google.com/scholar?q=related:iFjfufC--6AJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
120,"B Zheng, JC Haley, N Yang, J Yee, KW Terrassa…","On the evolution of microstructure and defect control in 316L SS components fabricated via directed energy deposition",2019,"Materials Science and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0921509319310299","https://scholar.google.com/scholar?cites=10697741556792634186&as_sdt=2005&sciodt=0,5&hl=en",60,"2024-05-07 15:40:50","HTML","","","",,,,,120,24.00,20,6,5,"… In this work, the selection of 316L SS as a model system was motivated by the fact that this … deposited 316L SS is higher than that of rolled 316L SS, while the ultimate tensile strength …","https://www.sciencedirect.com/science/article/pii/S0921509319310299","https://scholar.google.com/scholar?q=related:SiuPT0QDdpQJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
6,"H Maharaja, B Das, A Singh, S Mishra","Comparative assessment of strain-controlled fatigue performance of SS 316L at room and low temperatures",2023,"International Journal of Fatigue","Elsevier","https://www.sciencedirect.com/science/article/pii/S0142112322005011","https://scholar.google.com/scholar?cites=7978224417015996856&as_sdt=2005&sciodt=0,5&hl=en",61,"2024-05-07 15:40:50","HTML","","","",,,,,6,6.00,2,4,1,"… the mechanical behaviour of the SS 316L specimens at sub-… 1 that the tensile strength increment is higher relative to the … as yield strength (YS), ultimate tensile strength (UTS), uniform …","https://www.sciencedirect.com/science/article/pii/S0142112322005011","https://scholar.google.com/scholar?q=related:uCGWOtZYuG4J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
16,"X Yu, J Xue, Q Shen, Z Zheng, N Ou, W Wu","Dual-wire plasma arc additively manufactured SS 316l-Inconel 625 functionally graded material: Microstructure Evolution and mechanical properties",2023,"Journal of Materials …","Springer","https://link.springer.com/article/10.1007/s11665-022-07158-9","https://scholar.google.com/scholar?cites=18383903639849018158&as_sdt=2005&sciodt=0,5&hl=en",62,"2024-05-07 15:40:50","HTML","10.1007/s11665-022-07158-9","","",,,,,16,16.00,3,6,1,"… Inconel 825 and SS 316L combined well, but the mechanical properties at the interface changed suddenly, and the hardness and tensile strength were lower than SS 316L and Inconel …","https://link.springer.com/article/10.1007/s11665-022-07158-9","https://scholar.google.com/scholar?q=related:LiM2VvW-IP8J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"AD Zwiren, TF Murphy","COMPARISON OF SS-316L PM MATERIAL PROCESSED VIA BINDER JETTING WITH SS-316L POWDER PROCESSED BY PRESSING AND SINTERING.",2018,"International Journal of Powder …","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=08887462&AN=133310392&h=hDv0B9aVL2U9xInWpPX9pf8lF4oT28ok1VS%2F7CfMokIr9TgApAiT28uGZVflMw6zz9vqOZIyQ0kFtt1mMRT3KA%3D%3D&crl=c","https://scholar.google.com/scholar?cites=8563936275940363156&as_sdt=2005&sciodt=0,5&hl=en",63,"2024-05-07 15:40:50","","","","",,,,,2,0.33,1,2,6,"… -and-sintered SS-316L samples were investigated. In order … properties for the less dense SS-316L material: • The … , ultimately affecting the ultimate tensile strength. In the ER samples …","","https://scholar.google.com/scholar?q=related:lMuBVqs22XYJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"H Zhou, J Li, G Li, X Zhang","Effect of Deposition Posture on 316l Ss Fabricated by Laser Cladding",,"papers.ssrn.com","","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4662751","",64,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,4,,"… 17, and the tensile strength ranges from 539.2MPa to 560MPa, which is stronger than 316L stainless steel castings ( ≥ 485MPa); the yield strength varies between 268MPa and 322.4…","","https://scholar.google.com/scholar?q=related:KVGjNxSnGFMJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
6,"Z Li, S Chen, L Meng, Y Gao, Z Yang, M Shi, X Chen…","… effects of high and ultra-high rotational speeds on the strength, corrosion resistance, and microstructure during friction stir welding of Al 6061-T6 and 316L SS …",2021,"Coatings","mdpi.com","https://www.mdpi.com/2079-6412/11/12/1550","https://scholar.google.com/scholar?cites=9295261549591573864&as_sdt=2005&sciodt=0,5&hl=en",65,"2024-05-07 15:40:50","HTML","","","",,,,,6,2.00,1,8,3,"… A relatively high tensile strength of 194 MPa was achieved, which is approximately 82.6% … of 300 mm/min, to reach the highest tensile strength of 226.63 MPa. It can be concluded that …","https://www.mdpi.com/2079-6412/11/12/1550","https://scholar.google.com/scholar?q=related:aLXAhSFn_4AJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"R Darabi, E Azinpour, A Ferreira, JC de Sa, A Reis…","Damage Evolution Simulations via a Coupled Crystal Plasticity and Cohesive Zone Model for Additively Manufactured Austenitic SS 316L DED Components",2022,"Metals","mdpi.com","https://www.mdpi.com/2075-4701/12/7/1096","",66,"2024-05-07 15:40:50","HTML","","","",,,,,0,0.00,0,6,2,"… According to the results, selecting large RVEs with a high number of grains leads to a decrease in the value of the yield stress and ultimately tensile strength. The melt pool boundaries …","https://www.mdpi.com/2075-4701/12/7/1096","https://scholar.google.com/scholar?q=related:c5gpuWT9TYYJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
12,"ZL An, WL Luan, FZ Xuan, ST Tu","High temperature performance of 316L-SS joint produced by diffusion bonding",2005,"Key Engineering Materials","Trans Tech Publ","https://www.scientific.net/KEM.297-300.2795","https://scholar.google.com/scholar?cites=13145446475805716389&as_sdt=2005&sciodt=0,5&hl=en",67,"2024-05-07 15:40:50","","","","",,,,,12,0.63,3,4,19,"… Two types of joining specimens with and without Ni foil interlayer between 316L–SS bar have … The relationship between the bonding parameters and the tensile strength of the joints at …","https://www.scientific.net/KEM.297-300.2795.pdf","https://scholar.google.com/scholar?q=related:pW9PFOwBbrYJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"S Saito, K Fukaya, S Ishiyama, H Amezawa…","Neutron irradiation effect on the mechanical properties of type 316L SS welded joints",2002,"Journal of nuclear …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022311502010218","https://scholar.google.com/scholar?cites=3825075826491916760&as_sdt=2005&sciodt=0,5&hl=en",68,"2024-05-07 15:40:50","HTML","","","",,,,,2,0.09,0,5,22,"… It seems there were no differences in the tensile strength (UTS) corresponding to the fracture location. The RA values of the specimens fractured at the base metal were slightly higher …","https://www.sciencedirect.com/science/article/pii/S0022311502010218","https://scholar.google.com/scholar?q=related:2AH8tDJmFTUJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"OP BABU, A JANDRAJUPALLI","EXPERIMENTAL ANALYSIS OF THERMAL STRESS DEVELOPED IN INCONEL 718 AND SS 316L SIMILAR AND DISSIMILAR JOINTS",,"jespublication.com","","https://jespublication.com/upload/2021-V12I1205.pdf","",69,"2024-05-07 15:40:50","PDF","","","",,,,,0,0.00,0,2,,"… Mechanical studies have been done by using Vickers hardness, yield strength, tensile strength and elongation. Metallographic samples of base material were mirror polished by using …","https://jespublication.com/upload/2021-V12I1205.pdf","https://scholar.google.com/scholar?q=related:cOGB_HJQas0J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
12,"H Vemanaboina, B Sridhar Babu…","Effect of heat input on distortions and residual stresses induced by gas tungsten arc welding in SS 316L to INCONEL625 multipass dissimilar welded joints",2021,"Advances in Materials …","hindawi.com","https://www.hindawi.com/journals/amse/2021/1028461/","https://scholar.google.com/scholar?cites=9739463188175710582&as_sdt=2005&sciodt=0,5&hl=en",70,"2024-05-07 15:40:50","HTML","","","",,,,,12,4.00,4,3,3,"… It was found that the lower the heat input, the higher the ultimate tensile strength. Adamczuk … at parent material, stainless steel (SS) side (Figure 8). e average tensile strength and 0.2% …","https://www.hindawi.com/journals/amse/2021/1028461/","https://scholar.google.com/scholar?q=related:duk08iqGKYcJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
